letter,pad,page,kind,german,english,note,ruling
261,261,2,unparseable,der Zustel. Minister,,Abbreviated office title does not resolve to a known form.,
261,261,2,unparseable,und da wird man gerne mit zum Witter an der Geschichte werden wollen,,"""Witter"" yields no sense; the phrase cannot be construed with confidence.",
261,261,2,flagged,jedes beiden Manns Rath,every honest man's counsel,"alt: ""jedes biedern Mannes Rath"" (every upright man's counsel); a | Reading chosen on grammar; the transcribed word literally means ""both"".",
261,261,2,flagged,mit zum Witter an der Geschichte werden wollen,wish to become a party to the affair as well,"alt: Possibly ""mit zum Vetter an der Geschichte"" or ""Mitwisser"" ( | Uncertain noun; the rendering is a conjecture on sense and is flagged rather than settled.",
261,261,2,flagged,Ich werde den wegen Abgabe der Vollmacht verdenken,I shall then [uncertain: think it over] regarding the delivery of the power of a,"alt: ""bedenken"" (consider) or ""verdanken""; ""verdenken"" normally m | Single-letter confusion v/b; both readings possible.",
261,261,2,flagged,der Zustel. Minister,the [uncertain: Zustel.] Minister,"alt: Possibly ""der Justiz-Minister"" (the Minister of Justice) | Abbreviated and corrupt; left unresolved.",
261,261,2,flagged,wann sieht Ihren mächtigen Beistand,when he sees your powerful support,"alt: ""wenn er Ihren mächtigen Beistand sieht""; ""sieht"" without su | Grammatical gap in the transcription.",
261,261,3,unparseable,da unß der Löderliche Tambour wohl dorten wackern Laren gemacht haben,,"Pronoun case, noun and verb agreement all fail; no coherent parse.",
261,261,3,unparseable,ich wolte die Bestim nur von hier laß sei doch wird,,Truncated noun and unconstruable verb sequence.,
261,261,3,unparseable,eine fürchterliche Explorien,,"""Explorien"" is not a German word.",
261,261,3,flagged,wir geht es schlecht,we are doing badly,"alt: ""mir geht es schlecht"" - I am doing badly | Watch-list item wie/wir; ""mir"" is likelier but the transcription reads ""wir"".",
261,261,3,flagged,den da die Sache gut geht,for since the affair goes well,"alt: ""denn da die Sache gut geht"" - ""da"" as ""since""; alternativel | ""da"" causal vs temporal.",
261,261,3,flagged,da unß der Löderliche Tambour wohl dorten wackern Laren gemacht haben,the dissolute drummer will have made [uncertain: brave noises] there,"alt: ""wackern Lärm gemacht"" (made a fine racket) or ""wackere Faxe | Multiple corruptions in one clause.",
261,261,3,flagged,ich wolte die Bestim nur von hier laß sei,I only wanted the [uncertain: Bestim] from here,"alt: Possibly ""die Bestimmung"" (the determination/instruction) | Cannot be settled.",
261,261,3,flagged,Der Fürst Kanzler meint es Seelen gut mir mir,The Prince Chancellor means most soulfully well by me,"alt: ""meint es seelengut mit mir"" - the doubled ""mir mir"" is in t | Doubled word retained; ""mit mir"" is the required form.",
261,261,3,flagged,für den Jcken Herrn,for the [uncertain: Jcken] gentleman,"alt: Possibly an abbreviated name or ""dicken"" (fat) | Illegible or corrupt adjective/name.",
261,261,3,flagged,in einem Minor,in a [uncertain: Minor],"alt: Possibly ""Memoire"" / ""Memorial"" (a memorandum) | Corrupt noun.",
261,261,1,watchlist-spotcheck,häugigten Juden vortragen den da wünsche ich Ewr Durchlaucht e,,"random sample on ""da"" - not a suspected error, a probe on under-flagging",
262,262,1,unparseable,und die Sache mit eine Tragische Wendung,,no finite verb; 'mit eine' has no governing predicate — probably a verb such as 'nimmt' omitted,
262,262,1,unparseable,in den 3 lezten daher,,'daher' stands where a noun (Jahren?) is expected; the phrase does not construe,
262,262,1,flagged,Der Discours gedieß dahin daß Ewr Durchlaucht genant würden,The discourse came round to the point that Your Serene Highness were named,alt: The discourse throve/prospered to the point that Your Serene | verb choice ambiguous,
262,262,1,flagged,der König die Transakte aufhebt,the King will annul the settlements,alt: the King will annul the Transact (the 1811 settlement) | 'Transakte' may be the plural of Transact or a variant singular,
262,262,1,flagged,daß Sie ihm den ihm üngsten Dank ſchon für das was geſchehen,that you render him the [uncertain: youngest/most recent] thanks already for wha,alt: that you already owe/pay him the most heartfelt thanks for w | corrupt adjective,
262,262,1,flagged,daß Ihnen Connus in den 3 lezten daher statt 72000 Rthl nur 2500 Rthl über haupt,"that Connus in the last 3 [text uncertain] gave you, instead of 72000 Rthl, only",alt: that they (the Connus?) have given you in the last 3 [years? | the sentence lacks a head noun after '3 lezten' and the verb 'haben' does not agree with a s,
262,262,2,unparseable,"Aus beigehendes Buch ist ein großer Theil entlehnt, wie es für die Zukunft im Wü",,case error ('Aus beigehendes') and the clause 'wie es ... gehalten werden soll' has no head; the sense is uncertain — po,
262,262,2,flagged,der Tirannen des Königes ist schon Einhalt gethan,a check has already been put upon the tyranny of the King,alt: a check has already been put upon the tyrants of the King | 'Einhalt thun' governs the dative; both readings grammatical,
262,262,2,flagged,wegen den Gaßen Loth,on account of the [uncertain: street mud / Gaßen Loth],alt: on account of the street toll / the street-Loth (a fee) | one-letter confusion K/L reverses the sense from 'mud' to a payment,
262,262,2,flagged,ſo halt mir 50 Ducaten geliehen,thus he has lent me 50 ducats,alt: he has so far lent me 50 ducats / [Name] has lent me 50 duca | the subject of 'geliehen' is not expressed,
262,262,2,flagged,so muß ich ihm das Geld abgeben,then I must hand him back the money,alt: then I must give the money over to him | 'abgeben' can mean either,
262,262,2,flagged,treu gehorſamſter Diener,faithful and most obedient servant,alt: most faithful and obedient servant | compound of 'treu' + 'gehorsamster Diener',
262,262,3,unparseable,der König von Baum,,'Baum' ('tree') is not a realm; the name is corrupt and is not repaired,
262,262,3,unparseable,"solle sey, bey einen von ihm niederzusezzenden Commission anbringen",,'solle sey' cannot both stand; verb doubling leaves the clause without a single finite verb,
262,262,3,flagged,"die Nation hat soll, die Schulden des Königes zu bezahlen übernommen",the nation has undertaken to pay the King's debts,alt: the nation is said to have undertaken to pay the King's debt | one stray word changes an assertion into a report,
262,262,3,flagged,die dem König von Brandreich vorgeschoßene und nach Coblen durch Meyern gesandte,the 100000 [uncertain: Er dör] advanced to the King of Brandreich and sent to Co,alt: the 100000 écus/Louis d'or advanced to the King of France an | 'Er dör' is likely 'Louis d'or'; 'Brandreich' likely 'Frankreich'; 'Coblen' likely 'Coblenz',
262,262,3,flagged,dH. E. Münst von Humboldt Exc.,His Excellency Herr [uncertain: Münst] von Humboldt,alt: His Excellency the Minister von Humboldt | corrupt title word,
262,262,3,flagged,"Wer zu schwach sey dies bey der Französischen Comission zu thun solle sey, bey e",whoever is too weak to do this before the French Commission is to bring it forwa,alt: whoever is too weak ... should be [heard] before a Commissio | duplication of the auxiliary,
262,262,2,watchlist-spotcheck,"st ein großer Theil entlehnt, wie es für die Zukunft im Wüstemb",,"random sample on ""wie"" - not a suspected error, a probe on under-flagging",
263,263,1,unparseable,und Ein besonders mit Eberhardt etwas Gutes wegen Befriedigung der Curischen Erb,,no finite main verb governing 'bewürkt werden'; the clause lacks a modal ('kann/möge') and the subject 'Ein' does not ag,
263,263,1,unparseable,Hn dem Ende,,"'Hn' is not a German word here; presumably a transcription of 'Zu' or 'In', but left as written",
263,263,1,flagged,mit Vollmachten von ihm,furnished with powers of attorney from him,alt: furnished with powers of attorney from him [i.e. from the Ki | the antecedent of 'ihm' is not certain (the King or the Crown Prince),
263,263,1,flagged,dieser Menscher liebende König,this man-loving King,"alt: this Menscher-loving King (i.e. fond of wenches; 'Menscher'  | 'Menscher' vs 'Menschen' — one letter, opposite tone: philanthropic or lecherous",
263,263,1,flagged,Ein besonders mit Eberhardt,"one in particular, together with Eberhardt",alt: reading 'Ein' as 'es' / 'einiges': 'something good in partic | the subject of 'bewürkt werden' is unclear; 'Ein' may be a miswriting,
263,263,2,unparseable,daß des Barieges OC. Gericht den Irrthum nicht einsetzlichen andern die Sache ge,,'des Barieges OC. Gericht' has no grammatical agreement and 'Barieges' is not an identifiable place; 'einsetzlichen ande,
263,263,2,unparseable,dies ist der Inbegriff meiner Wünsche der aber aus dem treuste Herzen könte,,'könte' has no complement and the relative clause lacks a predicate; case forms do not agree,
263,263,2,unparseable,Ewr Durchlaucht Wohl wollen empfehle ich mich den im alten wie zu meinen Jahre,,'den im alten wie zu meinen Jahre' does not construe,
263,263,2,flagged,den Irrthum nicht einsetzlichen andern die Sache ... behandeln wird,will not [illegible] the error but will otherwise treat the matter,"alt: 'nicht einsetzen, sondern die Sache ... behandeln wird' = wi | 'einsetzlichen andern' does not parse; two quite different senses are possible",
263,263,2,flagged,gemäß Vorschrift und Willen des Fürsten,according to the Prince's prescription and will,alt: according to the prescription and the will of the Prince [Ch | 'des Fürsten' may denote the Fürst Kanzler of p.1 or the Prince addressee,
263,263,2,flagged,in Ihren Alter glücklich und Mühig,happily and at ease in your old age,"alt: 'Mühig' as written would be 'toilsome/troubled', the reverse | single-letter confusion reverses the sense of the wish",
263,263,2,flagged,den im alten wie zu meinen Jahre,in the old way as in my own years,"alt: 'denn im alten wie zum neuen Jahre' = for in the old as in t | 'zu meinen Jahre' is ungrammatical; the New Year context suggests the alternative, but it is",
263,263,1,watchlist-spotcheck,"der Fürst daß Ewr Durchlaucht nach Brieg gefordert werden,",,"random sample on ""nach"" - not a suspected error, a probe on under-flagging",
264,264,1,unparseable,Anmer beſorgt und zweifels voll,,'Anmer' is not a German word; possibly a corrupted adverb (Immer? Nunmehr?). Left as transcribed.,
264,264,1,unparseable,daß davon jezt die Wede nicht ſein könne,,'Wede' is not a German word in this construction; the idiom requires 'Rede' ('no question of it'). Left as transcribed.,
264,264,1,unparseable,Gelaßen stand ß auf,,'ß' stands where a personal name or pronoun should be; unresolvable as transcribed.,
264,264,1,unparseable,weil sehr viele Guts beschieden in Pohlen,,'Guts beschieden' does not parse as a noun phrase; probably a corruption of 'Gutsbesitzer'. Translated provisionally as ,
264,264,1,unparseable,den Verkauf der Koscher in der vorgesagten Art zu besorgen. Einer Güter,,"'Koscher' lacks a governing noun and 'Einer Güter' is a stranded fragment, apparently a catchword or misplaced line-end.",
264,264,1,flagged,mir ſey nur die Instruction von Ewr Durchlaucht gegeben,that I had only been given the instruction from Your Serene Highness,"alt: that only the instruction had been given to me by Your Seren | 'Instruction' here is the ordinary word for a written instruction, not Anweisung/Abweisung, ",
264,264,1,flagged,wie in einen verschloßenen Grabe,as in a sealed grave,alt: we in a sealed grave (if 'wie' is a slip for 'wir') | wie/wir watch-list; 'wie' reads naturally as the comparative here.,
264,264,1,flagged,Ich muß hier ... so anfangen,I must begin here in this way,alt: I must begin thus here | word order of the interpolated clause leaves the placement of 'so' open.,
264,264,2,unparseable,infam confirt,,'confirt' is not a German word; possibly 'confundirt' or French 'confit'/'conféré'. Left as transcribed.,
264,264,2,unparseable,"Es ist eine Mitlein Einmahl handlet tausend d. gefordert worden, da bekommen",,"The clause has no recoverable syntax: 'Mitlein' is not a word, 'Einmahl handlet' has no finite verb agreement, and the s",
264,264,2,flagged,"ich lies geschehen, daß Du die Papiere an meine Antonette u. dirtest",I let it pass that you [uncertain: dirtest] the papers to my Antonette,"alt: 'u. dirtest' may be a corruption of 'übergeben durftest' (we | The verb is illegible in effect; the direction of the action (giving to, or receiving from) ",
264,264,2,flagged,aber nun mum mirs nicht übel,but now do not take it ill of me,alt: 'mum' may stand for 'nimm' (take) or 'nehme' — the imperativ | 'mum' is not a word; the reading affects who is asked to forgive whom.,
264,264,2,flagged,jedes ließ er sich ein paar Tage nicht sehen,[uncertain: jedes] he did not let himself be seen for a couple of days,"alt: 'jedoch' (however) would give: 'however, he did not let hims | 'jedes' as transcribed is ungrammatical here.",
264,264,2,flagged,Ich habe B Koschentin vorgeritten,I have [uncertain: vorgeritten] Koschentin to B,alt: 'vorgeschlagen' (proposed) — 'I have proposed Koschentin to  | 'vorgeritten' ('ridden before') makes no sense with an estate as object.,
264,264,2,flagged,seine Engleiß und Französischen Besizzungen,his English and French possessions,alt: 'Engleiß' could conceal a place-name rather than the adjecti | Rendered as the adjective on contextual grounds; the form as transcribed is not standard Ger,
264,264,2,flagged,So hat alles so geschildert,Thus everything has been so represented,alt: 'So hat [er] alles so geschildert' — 'he (B) has represented | The subject is missing; the agent may be B rather than an impersonal construction.,
264,264,3,unparseable,Cieschower[?],,Marked uncertain already in the transcription; retained with the marker.,
264,264,3,flagged,bey pranzte Baare Zahlung,in the case of [uncertain: pranzte] cash payment,alt: 'bey prompter baarer Zahlung' — 'in the case of prompt cash  | 'pranzte' is not a German word; the likely reading 'prompte(r)' is not certain enough to fol,
264,264,3,flagged,auf das allerweitigste,by the very [uncertain: allerweitigste],"alt: 'auf das allerbaldigste' / 'schleunigste' — 'with all possib | 'allerweitigste' is not standard; if from 'weit' it would mean 'most widely', which does not",
264,264,3,flagged,die Summa von dreyßig Tausend rittend,the sum of thirty thousand [uncertain: rittend],alt: 'reitend'? or a corruption of 'Rthlr' / 'Reichsthaler' | The denomination word of the principal sum is corrupt; the figure itself is spelled out as 'thirty,
264,264,3,flagged,NB der würklich in Eine durchlaucht Angelegenheiten sehr redlich forthandelt,NB he who truly acts most honestly in Your Serene Highness's affairs,alt: 'Eine durchlaucht' may be a corruption of 'Ewr Durchlaucht'; | Both the possessive and the antecedent of 'der' are unsettled.,
264,264,3,flagged,hält nochmahls gesagt,he has said once again,alt: 'hat nochmahls gesagt' — a plain perfect; 'hält' would mean  | hält/hat is a single-letter confusion; the sentence reads either as 'he has said again' or ',
264,264,3,flagged,an jedem Inhaber dieses Reverses,to any holder of this written undertaking,alt: 'an jeden Inhaber' (accusative) — the same sense; dative as  | Case as transcribed is irregular but does not change the sense materially.,
264,264,1,watchlist-spotcheck," müßen, woraus am Ende nichts als Domainen creirt werden solten",,"random sample on ""als"" - not a suspected error, a probe on under-flagging",
265a,265a,1,unparseable,der Vorschuß von 11213. Gü[t?] befriedigung der Burischen Erben,,The figure 11213 conflicts with the 112000 named twice later; 'Gü[t?]' is an unresolved abbreviation standing where a cu,
265a,265a,1,unparseable,wie die Causa das Capital zu rem boussiren,,No finite verb; 'Causa' and the macaronic 'rem boussiren' (rembourssiren?) leave the clause without construction. Transl,
265a,265a,1,unparseable,reipit. 35000 Rthl,,Abbreviation not identifiable (respective? recipit?). Carried across as written.,
265a,265a,1,unparseable,"Aus diesen bedeutenden Fonds, da selbige dargaben doch nicht ins Ausland gegeben",,'dargaben' does not construe; possibly 'dargegeben' or a corruption of 'dagegen'. Sense of the concessive clause is not ,
265a,265a,1,unparseable,hernach zu dem bestimten Behufs wieder aus die Maj Güter eingezogen werden,,'aus die' (case/preposition mismatch: 'auf die'? 'aus den'?) reverses whether the money is drawn out of or levied upon t,
265a,265a,1,unparseable,die vorzüglichste Hochachtung und gröste Dankbarkeit ist es mit welcher ich stet,,"The closing formula is broken: 'sein würde' lacks its complement and the signature line is absent, so the writer is not ",
265a,265a,1,flagged,die Wettung aus den Handen des Bosen p Cosmars,the [uncertain: wager / rescue] out of the hands of the wicked p Cosmar,"alt: ""Rettung"" (rescue, deliverance) out of the hands of the wick | W/R confusion in Kurrent; the two readings differ entirely in meaning.",
265a,265a,1,flagged,Meinen ewigen Dank golle ich dieselben dafür,My eternal thanks I [uncertain: pay] to the same for it,"alt: ""zolle ich"" = I render/tender my eternal thanks | ",
265a,265a,1,flagged,sollen ... erhalten sollen,was to have received,"alt: ""erhalten sollten"" (should have received) — plural/singular  | ",
265a,265a,1,flagged,so Majestät wird iez der alten Schuld von 35000 Rthl eine Summa von 461000 Rthl ,"so His Majesty will now, upon the old debt of 35000 Rthl, receive a sum of 46100","alt: ""statt der alten Schuld"" — instead of the old debt of 35000  | Figures and their relation are the substance of the sentence.",
265a,265a,1,flagged,hat also bald ein Enden,thus soon has an end,"alt: ""hat also bald ein Ende"" — has therefore an end soon; or 'al | ",
265a,265a,1,watchlist-spotcheck,"h! Ewr Hochwohlgeboren haben, wie mir der Krieges Rath von Trie",,"random sample on ""wie"" - not a suspected error, a probe on under-flagging",
265b,265b,1,unparseable,"Unbekant mit dem Vnstl. Geschäftsgang weiß ich nun nicht an, wem ich mich wegen ",,"""weiß ich nun nicht an, wem"" has a stray ""an"" before the relative clause, and ""Vnstl."" is an unresolved abbreviation; tr",
265b,265b,1,unparseable,Auf der Art falt der District,,"""Auf der Art"" for ""Auf die Art"" / ""Auf diese Art"", and ""falt"" for ""fällt""; sense rendered but the syntax does not stand.",
265b,265b,1,flagged,Höchstverehrter Herr General,Most Highly Revered General,"alt: Most highly revered Sir, General (i.e. the addressee is a ge | Ambiguous whether ""General"" is a title of the addressee or part of a longer style.",
265b,265b,1,flagged,leztere aber im Kalischer dieseits der Warthe an Koniner Kreise,"the latter however in the Kalisch [Department], on this side of the Warthe in th","alt: the latter however in the Kalisch [Department], on this side | Preposition ""an"" with dative/plural is ungrammatical here; two readings.",
265b,265b,1,flagged,Wie nun der Wust sagt,As the [uncertain: Wust] now says,alt: As rumour (Wust = confused talk / or a proper name) now has  | Cannot be settled from context; name vs. common noun.,
265b,265b,1,flagged,des Wüstl. Kaysers May anheim,falls to His [uncertain: Wüstl.] Imperial Majesty,"alt: falls to His Most Serene / Russian Imperial Majesty's dispos | Abbreviation unresolved; ""anheim fallen"" = to devolve upon.",
265b,265b,1,flagged,ich fürchte den Einfluß welchen Moscinali auf den General Gouverneur Landskog ha,I fear the influence which Moscinali is said to have upon the Governor-General L,alt: ... which the Moscinska woman is said to have ... | Name forms diverge within one letter; carried as written.,
265b,265b,1,flagged,wegen rectomirung der Güter,for the [uncertain: rectomirung] of the estates,alt: for the restitution (reclamation) of the estates | Non-word; two possible underlying forms.,
265b,265b,1,watchlist-spotcheck,zt die v. Moscinska die Güter noch bis daher. Voriges Jahr wandt,,"random sample on ""noch"" - not a suspected error, a probe on under-flagging",
266,266,1,unparseable,wann weicht außer Seits man erſten Vertrage ab,,"No coherent syntax; ""wann"", ""außer Seits"" and ""man"" cannot be construed together.",
266,266,1,unparseable,Und da wird es Hyzje fezzan Trąbczyn zurück zu bekommen,,"""Hyzje fezzan"" is not German and does not resolve; the construction has no finite predicate.",
266,266,1,unparseable,Der beidere Fürſt Kanzler,,"""beidere"" is not a German word.",
266,266,1,unparseable,beruft sich auf des Z Kaysens gegebenes Wort,,"""Z Kaysens"" unresolved — possibly a title abbreviation plus ""Kaysers"".",
266,266,1,unparseable,Ganz Wien ist ein Gesammste von bevorſtehenden große Kriegen,,"""Gesammste"" is not a German word; the case government is broken.",
266,266,1,unparseable,so auß blos der Fürst Kanzler die Sache umfürehr mit dem Kayser Allexander abmac,,"""auß blos"" and ""umfürehr"" do not parse.",
266,266,1,unparseable,die Adresse ist d Köcke Haßrath und Maß Ritter Hl. Barbe Hochwolzschien,,String of corrupted titles/name elements; cannot be construed as an address.,
266,266,1,flagged,wann weicht außer Seits man erſten Vertrage ab,one party departs from the first treaty,"alt: possibly ""one side departs from the first treaty"" (außer Sei | Transcription appears corrupt.",
266,266,1,flagged,des Königes Majeſtät ſeinem auch ſtehr mit vergnügt,His Majesty the King is likewise very much displeased with him(?),"alt: ""His Majesty the King is likewise very much pleased with it"" | ""mit vergnügt"" may be a mis-splitting of ""mißvergnügt"".",
266,266,1,flagged,die Dąbska oder Moscinska steht bey Landskog in hohen Gnaden,the Dąbska or Moscinska stands in high favour with Landskog,"alt: ""Landskog"" may be a person or a place; the construction ""bey | Name likely corrupt.",
266,266,1,flagged,Sie ja daß ich selbigen schleunig hin her erhalte,see to it that I receive the same here speedily,"alt: ""sehen Sie ja zu, daß…"" — a verb appears to be missing after | Elliptical.",
266,266,2,unparseable,besonders güzlich wäre der Brief an dH. E. Kanzlers durchlaucht,,"""güzlich"" is not a German word (nützlich? gütlich?); ""dH. E."" is an unresolved abbreviation and the case of ""Kanzlers du",
266,266,2,unparseable,das ist Hände mäßig,,"""Hände mäßig"" does not yield sense in this context.",
266,266,2,unparseable,Auf ſieht er wenn ich borgen will ein wenig finster,,"Word order broken; ""Auf ſieht"" appears to be a corruption of ""Auch sieht"".",
266,266,2,unparseable,Können nur erst die 100 Ducaten hier an,,"Verb missing (""hier ankommen""?); the clause breaks off.",
266,266,2,flagged,der Revers an Barbe,the written undertaking to Barbe,"alt: could be ""the written undertaking for/in favour of Barbe"" | ""an"" is ambiguous here.",
266,266,2,flagged,So hat im Rußischen labiret freunde,"Thus one has manoeuvred on the Russian side, friends","alt: ""labiret"" (lavieren = to tack, manoeuvre); ""freunde"" may be  | Possible transcription corruption.",
266,266,2,flagged,und öfters nichtes im Leibe,and often nothing in my belly,"alt: ""nichts im Leibe"" = nothing inside me, i.e. nothing to eat | Idiomatic.",
266,266,2,flagged,sei laße mich hängern,you let me hunger,"alt: ""hängern"" could be ""hungern"" (to hunger) or ""hängen"" (to han | Single-letter confusion.",
266,266,2,flagged,selbst so schüttelt ist schon der Kopf,even so the head is already shaken,"alt: ""schon schüttelt man den Kopf"" — people are already shaking  | Word order broken.",
266,266,2,flagged,faitiren,court,"alt: possibly ""fêtiren"" (to fête, entertain) or ""facilitiren"" | Spelling uncertain.",
266,266,2,flagged,J. Mutter: heißt es wird abgesetzt.,"J. Mother: it is said, is being dismissed.","alt: ""J. Mutter"" may be an abbreviated name; ""abgesetzt"" = depose | Abbreviation unresolved.",
266,266,2,watchlist-spotcheck,rt gewiß - Er hat am Vermögen von mehr den 1 1/2 Million d. in ,,"random sample on ""von"" - not a suspected error, a probe on under-flagging",
267,267,1,unparseable,auf den Revers für ß wegen Koschentin,,"""ß"" stands alone where a name or abbreviation is expected; not resolvable",
267,267,1,unparseable,Fürst Bertenstein Stetten,,"double surname without connective; likely a corrupted single name, left as transcribed",
267,267,1,flagged,"das lezterere Schreiben, von 17t Decbr durch den Neisser Bothen an mir ge fandt","sent me the last letter, of the 17th of December, by the Neisse messenger","alt: ""an mir gesandt"" for ""an mich gesandt""; ""Neisser Bothen"" cou | case error in the German; proper noun uncertain",
267,267,1,flagged,"und ich muß, so wahr ein Gott ist, hängere","I must, as surely as there is a God, [uncertain: hang / go hungry]","alt: ""hungern"" (starve) — cf. ""Hungern"" later in the same sentenc | ""hängere"" is not a German word; two plausible restorations with different sense",
267,267,1,flagged,und Hungern ſelbſt fängt ſchon an zu zagen,and Hungern himself is already beginning to waver,"alt: ""und hungern"" = ""and to go hungry""; ""selbst fängt schon an z | capitalised Hungern reads as a proper noun (a person losing confidence in the affair), but m",
267,267,1,flagged,daß ich von Brieg her nichts sehr und höhre,that I neither see nor hear anything from Brieg,"alt: ""sehr"" as written = ""very""; read here as ""sehe"" (see) | single-letter confusion; ""nichts sehe und höre"" is the only parse that yields sense",
267,267,1,flagged,einen klein läuterin Ton[?] führen müßen,have to adopt a somewhat more subdued tone[?],"alt: ""kleinlauteren Ton"" (more subdued tone) — the transcription' | corrupt word division; the [?] is on Ton in the German",
267,267,1,flagged,Rußland will indes unsern Herrn wegen Pohlen absolut nahe treten,"Russia, meanwhile, means absolutely to press our Lord hard on account of Poland","alt: ""nahe treten"" could be read as ""approach"" (make overtures to | idiom parses two ways with opposite tone",
267,267,1,flagged,Er ging selbst dahin und renehirte beim König,He went there himself and [uncertain: renehirte — unclear verb] with the King,"alt: possibly ""reclamirte"" (lodged a claim) or ""renovirte"" (renew | verb not attested in this form",
267,267,1,flagged,mögten Eier durchlaucht,might Your Serene Highness,"alt: ""Eier"" as written = ""eggs""; plainly for ""Ewr"" | transcription slip",
267,267,2,flagged,den sonst steht die ganze Maschine still,for otherwise the whole machine stands still,"alt: ""den"" as written is the article/pronoun; read here as ""denn"" | single-letter confusion; ""denn sonst"" is the only sensible parse",
267,267,2,flagged,was in Brieg geschaft,what has been accomplished at Brieg,"alt: ""geschafft"" (accomplished) vs ""geschieht"" (is happening); th | tense and sense differ",
267,267,2,flagged,treu gehorsamer Diener,faithful and obedient servant,"alt: not one of the standard termbase formulas (neither ""gehorsam | non-standard closing, kept as written",
267,267,1,watchlist-spotcheck,bsolut nahe treten. Gott weiß wie dies noch enden wird Fürst Be,,"random sample on ""wie"" - not a suspected error, a probe on under-flagging",
268,268,1,unparseable,"auch auf 2 Menquets beigehende 2 Briefe, als eine an dH General v. Schöler und d",,"""Menquets"" is not a recognisable word (possibly Banquets, Mandats, or a corrupted proper noun); the syntax of ""auf 2 Men",
268,268,1,unparseable,dem Liebling des H v Kirch: Es,,"""Kirch: Es"" appears to be a truncated or corrupted name with an abbreviation mark; cannot be resolved.",
268,268,1,unparseable,höchst wahr scheinlich fals doch dieser Winkel der Erde Rußland anheim,,"verb form ""fals"" (for fällt?) leaves the clause without a well-formed predicate; rendered provisionally as ""will fall"".",
268,268,1,flagged,höchſtenrehrtes Schreiben,most highly honoured letter,"alt: höchstgeehrtes Schreiben — ""most esteemed letter"" | The transcribed form is not a German word; the intended form is almost certainly höchstgeehrtes.",
268,268,1,flagged,da gelten die Schürzen alles,there the aprons count for everything,"alt: ""there the Schürzen (petticoat influence, i.e. women) count  | Schürzen literally = aprons; idiomatically petticoat influence. Sense unsettled.",
268,268,1,flagged,dem Fürſten Staats Kanzler,to the Prince State Chancellor,"alt: ""to the Prince, the State Chancellor"" (Hardenberg) | Dative/apposition ambiguous.",
268,268,2,unparseable,muß er die Adolphschen Revenuen das Papellen Collegien abgeben,,"""das Papellen Collegien"" does not agree in case or number and ""Papellen"" is not identifiable; possibly a corrupted insti",
268,268,2,unparseable,Zugegeben wird jezt freilich nicht werden daß Fürst August ... erhält,,"Double passive ""wird ... nicht werden"" is ill-formed; the intended sense (""it will indeed not now be conceded"") is recon",
268,268,2,flagged,auch bleibt ar Chiff des Jäger Corps,he also remains [uncertain: Chief] of the Jäger Corps,"alt: ""Chef des Jäger-Corps"" — Chief/Colonel-in-Chief of the Jäger | ""ar Chiff"" is corrupt; most likely ""er Chef"", but recorded rather than repaired.",
268,268,2,flagged,in diesem kämen Baum halb so viel Reveniren heraus,in it there would come out [uncertain: Baum] half as much revenue,"alt: ""kaum halb so viel"" — scarcely half as much | ""Baum"" (tree) makes no sense; ""kaum"" is the obvious reading but is not what stands. The difference is between",
268,268,2,flagged,der Vorschuß von 112 Rthl,the advance of 112 Rthl,"alt: 112000 Rthl, as on page 1 | Figure reproduced as written; context suggests the 112000 Rthl of page 1, but the numeral is carried across unaltered.",
268,268,2,flagged,den wohne und wann solte da der Vorschuß ... gefilgt werden,for where and whence should the advance ... be covered,"alt: ""denn wo und wann sollte da der Vorschuß ... getilgt werden"" | ""wohne"" and ""gefilgt"" are both corrupt; ""woher/wo"" and ""getilgt"" (discharged/redeemed) are p",
268,268,2,flagged,daß Fürst August nach Wartemberg die 100000 Rthl noch weniger die 18000 Rthl jäh,"that Prince August at Wartemberg receives the 100000 Rthl, still less the 18000 ","alt: ""nach Wartemberg"" could be ""to Wartemberg"" (i.e. the sum is  | nach/noch watch-list: ""nach Wartemberg"" vs ""noch Wartemberg""; and nach = to/after.",
268,268,2,flagged,aber dersteten Menſch hat keinen Contract über ſeine Lebensdauer,but no mortal man has a contract upon the length of his life,"alt: ""der sterbliche Mensch hat keinen Contract über seine Lebens | ""dersteten"" is corrupt; the negation is carried by ""keinen"" either way, but the subject is u",
268,268,2,flagged,verliehrt der die Executorie,if he loses the executorial commission,"alt: ""der"" as demonstrative ""that one"" rather than relative | ",
268,268,3,unparseable,wann ich nicht ſchreibe die 200 Ducaten bekomme,,"Two finite constructions collide; ""schreibe"" cannot stand between ""nicht"" and ""die 200 Ducaten bekomme"".",
268,268,3,unparseable,noch habe ich hier Niemanden von andern Menschen geschweige einen von den Regier,,"""noch"" / ""nach"" and the double negative with ""Niemanden von andern Menschen"" leave the sense only approximately recovera",
268,268,3,flagged,Eine Frade ein Überrock,"a [uncertain: Frade], a greatcoat","alt: ""eine Frack"" / ""einen Frack"" — a dress coat | ""Frade"" is not a German word; Frack (dress coat) fits the list of clothing but is not what stands.",
268,268,3,flagged,ich nicht einen Hund aus den Osten locken könte,I could not lure a dog out of the East,"alt: ""aus dem Ofen locken"" — could not lure a dog from the stove  | Osten (East) vs Ofen (stove/oven) differ by one letter; the proverb requires Ofen, but Osten",
